created_at,id,Topics,Sentiment,full_text,source,user,retweet_count,lang
11/23/2021 19:25,1463302757021007874,,,"Unpopular Opinion: If youre still unvaccinated &amp; test positive for covid  dont whine, dont expect people to feel sorry for you &amp; dont take up hospital beds. Stay yo butt at home. It was preventable.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 337959707, 'id_str': '337959707', 'name': 'Karen (not a Karen)', 'screen_name': 'rockclimber03', 'location': 'NC', 'description': '#babysteps #TVjunkie A work in progress. #UNCForLife Unhealthy addiction to #MadamSecretary \nhttps://t.co/PzE7ptUcmj', 'url': None, 'entities': {'description': {'urls': [{'url': 'https://t.co/PzE7ptUcmj', 'expanded_url': 'https://www.youtube.com/watch?v=NEMsIHVejWM', 'display_url': 'youtube.com/watch?v=NEMsIH', 'indices': [93, 116]}]}}, 'protected': False, 'followers_count': 281, 'friends_count': 1174, 'listed_count': 4, 'created_at': 'Mon Jul 18 21:17:04 +0000 2011', 'favourites_count': 43493, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 31123, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1110581712461983749/5VbSzYfz_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1110581712461983749/5VbSzYfz_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/337959707/1540483833', 'profile_link_color': '9A13CF', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'D6BFC2', 'profile_text_color': 'F67280', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302755854995461,,,"We keep MVPs on the field with fast, accurate COVID-19 testing. Congrats, all-stars! #AllMLB https://t.co/c2MVOrBIq4","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 2396869561, 'id_str': '2396869561', 'name': 'Cue Health', 'screen_name': 'CueHealth', 'location': 'San Diego, CA', 'description': 'Healthcare technology company on a mission to empower people to live their healthiest lives through personalized, proactive, and informed diagnostics.', 'url': 'https://t.co/AOd7VL83ip', 'entities': {'url': {'urls': [{'url': 'https://t.co/AOd7VL83ip', 'expanded_url': 'https://shop.cuehealth.com', 'display_url': 'shop.cuehealth.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2070, 'friends_count': 469, 'listed_count': 71, 'created_at': 'Tue Mar 18 22:35:16 +0000 2014', 'favourites_count': 285, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 680, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1460105894176432130/ng_Jv33T_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1460105894176432130/ng_Jv33T_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2396869561/1636916076', 'profile_link_color': 'C7C7C7', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302751509692416,,,"theres ppl at my job thats totally against this vaccine bs , nurses / supervisors making salary &amp; telling me they not getting the vaccine.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 887515998806560769, 'id_str': '887515998806560769', 'name': '??', 'screen_name': 'kaliesha21', 'location': 'Pennsylvania, USA', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 326, 'friends_count': 238, 'listed_count': 0, 'created_at': 'Wed Jul 19 03:34:38 +0000 2017', 'favourites_count': 9169, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 7591, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1460084526894489600/LY5BgmbO_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1460084526894489600/LY5BgmbO_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/887515998806560769/1631291225', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302748510863365,,,"Hey everyone, no stream tonight. Currently waiting at docs to get a covid &amp; strep test. Feel absolutely awful.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 1332186401631309827, 'id_str': '1332186401631309827', 'name': 'Devils', 'screen_name': 'DevilsM4ni4cTTV', 'location': 'USA', 'description': 'Twitch Affiliate diving into the worlds of FIFA, F1, MLB, and many others. Sponsored by @SwiftGripsCo use code Devils for 10% off! https://t.co/adidAJmxbn', 'url': 'https://t.co/2pNxkHJ5qF', 'entities': {'url': {'urls': [{'url': 'https://t.co/2pNxkHJ5qF', 'expanded_url': 'https://www.twitch.tv/devilsm4ni4c', 'display_url': 'twitch.tv/devilsm4ni4c', 'indices': [0, 23]}]}, 'description': {'urls': [{'url': 'https://t.co/adidAJmxbn', 'expanded_url': 'https://swiftgrips.com/', 'display_url': 'swiftgrips.com', 'indices': [131, 154]}]}}, 'protected': False, 'followers_count': 407, 'friends_count': 907, 'listed_count': 1, 'created_at': 'Fri Nov 27 04:56:23 +0000 2020', 'favourites_count': 17899, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 4340, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1344195866131890177/BcvmhvgB_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1344195866131890177/BcvmhvgB_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1332186401631309827/1609314423', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302747353063424,,,"if youre wondering how hospitals are doing (in an urban area with many great hospitals), they put my covid positive patient in a hallway bed because there were no beds available","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 1112149104870731777, 'id_str': '1112149104870731777', 'name': 'lily nong', 'screen_name': 'lilynong7', 'location': 'New Jersey, USA', 'description': 'tweeting as a passionate new paramedic and a 21 year old // she-they // @pittultimatew @pghcrucible // BLM // learn CPR, get vaxed ????????', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 402, 'friends_count': 503, 'listed_count': 2, 'created_at': 'Sun Mar 31 00:26:24 +0000 2019', 'favourites_count': 42652, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 2349, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1337263425253224449/xL089XYS_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1337263425253224449/xL089XYS_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1112149104870731777/1590802464', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302727245701123,,,"Holding hearing on Digital Equity w/ @juliaforboston Mon 12/6 @ 11am. Covid exacerbated Digital Divide for many neighbors, communities of color, immigrants, our seniors. Will discuss lack of affordable internet/access, competition, municipal broadband &amp; infrastructure. #bospoli https://t.co/fxwJuPRZXI","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 4885523950, 'id_str': '4885523950', 'name': 'Ed Flynn ?????', 'screen_name': 'EdforBoston', 'location': 'Boston, MA', 'description': 'Boston City Councilor, District 2 \n???????2???? \nConsejal de Boston Distrito 2\n@USNavy (retired), Proud @BostonSchools dad and husband.', 'url': 'https://t.co/R9E9QZIG5Y', 'entities': {'url': {'urls': [{'url': 'https://t.co/R9E9QZIG5Y', 'expanded_url': 'https://www.EdforBoston.com/', 'display_url': 'EdforBoston.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 5176, 'friends_count': 2075, 'listed_count': 77, 'created_at': 'Sun Feb 07 18:38:21 +0000 2016', 'favourites_count': 14502, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 12309, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1345839539374477317/OXWCRCuo_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1345839539374477317/OXWCRCuo_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4885523950/1502917432', 'profile_link_color': '24347A', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",1,en
11/23/2021 19:25,1463302722841579525,,,"Thats just a disaster for the Hort sector where about 1/3 staff are backpackers another failure in the COVID Delta response #nzpol
 https://t.co/RqHMltS3Gs https://t.co/RqHMltS3Gs","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 24056982, 'id_str': '24056982', 'name': 'David Bennett MP', 'screen_name': 'DavidBennettMP', 'location': 'New Zealand', 'description': 'Authorised by David Bennett MP, 510 Grey Street, Hamilton East', 'url': 'https://t.co/j08x58nM6n', 'entities': {'url': {'urls': [{'url': 'https://t.co/j08x58nM6n', 'expanded_url': 'https://davidbennett.national.org.nz/', 'display_url': 'davidbennett.national.org.nz', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 2321, 'friends_count': 877, 'listed_count': 74, 'created_at': 'Thu Mar 12 22:39:41 +0000 2009', 'favourites_count': 148, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 541, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme6/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/435540588625010688/XeTfccSu_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/435540588625010688/XeTfccSu_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24056982/1616124141', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302719565795330,,,You dont have to host a big dinner if youre concerned about covid; you dont have to attend one; you can do whatever you want or feel you need to so you can be safe.,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 354631186, 'id_str': '354631186', 'name': 'Lorenzo Cortes', 'screen_name': 'Hoyatexas', 'location': 'Los Angeles, CA', 'description': 'Im down with Georgetown in SoCal. 513 tall from nearby Laredo, TX. Husband/Dad. Cowboys, Hoyas (2000), USC (2010), Dodgers, Spurs, Ags. Views are my own.', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 2758, 'friends_count': 5000, 'listed_count': 109, 'created_at': 'Sun Aug 14 01:48:13 +0000 2011', 'favourites_count': 499840, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 345051, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1429651943664746500/vdyuJDYE_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1429651943664746500/vdyuJDYE_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/354631186/1580577461', 'profile_link_color': '91D2FA', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302716596310019,,,"So if you were planning on going to see @HamiltonMusical at Fair Park, Covid has ruined fun once again. https://t.co/b3xfKxGpoQ","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 280100093, 'id_str': '280100093', 'name': 'SN Utility Man', 'screen_name': 'SNUtilityMan', 'location': 'Dallas/Ft. Worth', 'description': 'Voice of NAHL Lone Star Brahmas. Wandering through the sports wilderness. Former Fox Sports SW & Norm Hitzges intern. Comments are my own. Very stable genius...', 'url': 'https://t.co/fAz44zoMvW', 'entities': {'url': {'urls': [{'url': 'https://t.co/fAz44zoMvW', 'expanded_url': 'http://www.thesportsnarrative.com', 'display_url': 'thesportsnarrative.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 687, 'friends_count': 1035, 'listed_count': 29, 'created_at': 'Sun Apr 10 16:47:36 +0000 2011', 'favourites_count': 19773, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 48715, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': True, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/417522223230898176/enxH7o38_normal.jpeg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/417522223230898176/enxH7o38_normal.jpeg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/280100093/1388384566', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302707603673090,,,If you seriously think this is okay because you're afraid of a virus...I strongly suggest you seek out God...throwing in therapy wouldn't hurt either.  #judgementdayiscoming https://t.co/Vxuw77HFnm,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 40343916, 'id_str': '40343916', 'name': 'Nancy Ganzon', 'screen_name': 'nganzon6', 'location': 'California', 'description': '', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 134, 'friends_count': 636, 'listed_count': 6, 'created_at': 'Fri May 15 21:57:33 +0000 2009', 'favourites_count': 7970, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 8431, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'BF1238', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme20/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme20/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1121887710858186752/IclOu1eQ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1121887710858186752/IclOu1eQ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/40343916/1484867812', 'profile_link_color': 'BF1238', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302703363338246,,,"Scary stuff!  Guess we can expect an explosion of cancers in our society.  But hey, at least they didn't die of a virus they had a 99% chance of surviving. https://t.co/OsJ1h0uzfg","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 1344647031671975936, 'id_str': '1344647031671975936', 'name': 'Ingo', 'screen_name': 'Ingojacks', 'location': 'Ontario ', 'description': 'Septic shock and brain tumour survivor. Wife to an amazing man, mother to 3 beautiful daughters and 1 genetically enhanced young man (Trisomy 21).', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 730, 'friends_count': 675, 'listed_count': 1, 'created_at': 'Thu Dec 31 14:10:24 +0000 2020', 'favourites_count': 42670, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 19925, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1424566998198009860/jCmFAxLu_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1424566998198009860/jCmFAxLu_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1344647031671975936/1633114813', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",6,en
11/23/2021 19:25,1463302703103156230,,,Airlines struggle with worker shortages after getting billions to stop layoffs https://t.co/AkGIxlgMkR,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 26819424, 'id_str': '26819424', 'name': 'KIMA Action News', 'screen_name': 'kimatv', 'location': 'Yakima, WA', 'description': 'KIMA offers the only #Yakima focused local news weekdays on KIMA Action News at 5p, 6p & 11p. Taking Action for You. If you have a story email: tips@kimatv.com', 'url': 'https://t.co/ZmbtpW5fXm', 'entities': {'url': {'urls': [{'url': 'https://t.co/ZmbtpW5fXm', 'expanded_url': 'http://www.kimatv.com', 'display_url': 'kimatv.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 14012, 'friends_count': 2966, 'listed_count': 303, 'created_at': 'Thu Mar 26 18:58:50 +0000 2009', 'favourites_count': 1343, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 35558, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'CCCCCC', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000386444597/74e3d9e8ee5b28e2a3a6e3b0d8784d8e_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000386444597/74e3d9e8ee5b28e2a3a6e3b0d8784d8e_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/26819424/1461780252', 'profile_link_color': '1C86E3', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302693955457024,,,"3-peat moderna. 

Like the 93 bulls.","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","{'id': 26082725, 'id_str': '26082725', 'name': 'Gina ?', 'screen_name': 'abcdefGINA16', 'location': 'Southside Chi ', 'description': 'Aspiring Real Housewife of Chicago || Opinions are my own and not the views of my employer', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 279, 'friends_count': 897, 'listed_count': 7, 'created_at': 'Mon Mar 23 20:30:04 +0000 2009', 'favourites_count': 14731, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 15784, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme5/bg.gif', 'profile_background_tile': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1452971003991269377/sskzfNhT_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1452971003991269377/sskzfNhT_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/26082725/1589856852', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': '252429', 'profile_text_color': '666666', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302656898871297,,,'We need your help': Ariz. health leaders plead with the public to help reduce crush of COVID-19 patients https://t.co/Rh87sNzx5N via @YahooNews,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","{'id': 766878593007792128, 'id_str': '766878593007792128', 'name': ""Covid Doesn't Care Who You Voted For"", 'screen_name': 'Unfreakin', 'location': 'Georgia, USA', 'description': 'Recovering ex-Republican  |  Voted for Hilary & Joe Biden\n100% hard working tax paying American\n#Resistance     #VoteBlueToSaveAmerica     #WeNeedGunControlNow', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 6068, 'friends_count': 6673, 'listed_count': 9, 'created_at': 'Sat Aug 20 06:04:39 +0000 2016', 'favourites_count': 131113, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 152303, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1166537711378939904/LPbw3TFw_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1166537711378939904/LPbw3TFw_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/766878593007792128/1500242630', 'profile_link_color': '1B95E0', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
11/23/2021 19:25,1463302656126980099,,,"The
""Dancing Grannies"" made it through the Covid Pandemic only 
to be run over by
a career criminal who should never have been allowed to breath free air ?? 
My ?? breaks sending love to all affected by this tragedy.","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","{'id': 24073436, 'id_str': '24073436', 'name': 'The Truth be told ??', 'screen_name': 'OhBlondie66', 'location': 'San Francisco, CA', 'description': 'Do you hear the people sing? \nSinging a song of angry men?\nIt is the music of the people\nwho will never be slaves again...Do you hear?', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 636, 'friends_count': 420, 'listed_count': 0, 'created_at': 'Thu Mar 12 23:44:45 +0000 2009', 'favourites_count': 10267, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 17853, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1337317308604112897/v2CrVWIN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1337317308604112897/v2CrVWIN_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/24073436/1588528879', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none', 'withheld_in_countries': []}",0,en
